,Лига,Клуб,Имя,Номер игрока,Возраст,Позиция,Сыгранные матчи,Играл в основном составе,Завершенные матчи,Начинал со скамейки,Провел игру на скамейке,Кол-во минут,Желтые карточки,Красные карточки,Голы
3054,Serie A,Cagliari,Ragatzu,26,28,Нападающий,13,2,0,11,15,305,1,0,1
3055,Serie A,Cagliari,Oliva,17,23,Полузащитник,11,4,3,7,13,463,1,0,1
3056,Serie A,Cagliari,Pereiro,20,24,Нападающий,10,4,0,6,2,346,3,0,1
3057,Serie A,Cagliari,Cerri,9,23,Нападающий,11,1,0,10,9,236,1,0,1
3058,Serie A,Cagliari,Carboni,36,18,Центральный защитник,7,5,2,2,6,370,4,2,0
3059,Serie A,Cagliari,Paloschi,9,29,Нападающий,7,1,0,6,10,200,0,0,0
3060,Serie A,Cagliari,Ladinetti,35,19,Полузащитник,3,1,0,2,10,126,0,0,0
3061,Serie A,Cagliari,Pinna,2,22,Центральный защитник,1,1,1,0,14,90,1,0,0
3062,Serie A,Cagliari,Gagliano,37,19,Центральный нападающий,2,1,0,1,8,52,0,0,1
3063,Serie A,Cagliari,Deiola,27,24,Полузащитник,1,0,0,1,15,1,0,0,0
3064,Serie A,Cagliari,Aresti,20,33,Вратарь,0,0,0,0,17,0,0,0,0
3065,Serie A,Cagliari,Pavoletti,30,31,Нападающий,2,1,0,1,0,46,0,0,0
3066,Serie A,Cagliari,Ciocci,34,17,Вратарь,0,0,0,0,14,0,0,0,0
3067,Serie A,Cagliari,Marigosu,25,18,Полузащитник,2,0,0,2,3,22,0,0,0
3068,Serie A,Cagliari,Lombardi,27,19,Полузащитник,0,0,0,0,11,0,0,0,0
3069,Serie A,Cagliari,Boccia,16,18,Центральный защитник,0,0,0,0,4,0,0,0,0
3070,Serie A,Cagliari,Delpupo,32,16,Полузащитник,0,0,0,0,3,0,0,0,0
3071,Serie A,Cagliari,Romagna,56,22,Центральный защитник,0,0,0,0,2,0,0,0,0
3072,Serie A,Cagliari,Porru,38,19,Правый защитник,0,0,0,0,2,0,0,0,0
3073,Serie A,Cagliari,Bradarić,16,27,Полузащитник,0,0,0,0,0,0,0,0,0
3074,Serie A,Cagliari,Despodov,32,23,Нападающий,0,0,0,0,0,0,0,0,0
3075,Serie A,Cagliari,Colombatto,31,22,Полузащитник,0,0,0,0,0,0,0,0,0
3076,Serie A,Cagliari,Han,25,21,Центральный нападающий,0,0,0,0,0,0,0,0,0
3077,Serie A,Sampdoria,Audero,1,22,Вратарь,36,36,36,0,2,3240,1,0,-60
3078,Serie A,Sampdoria,Bereszyński,24,27,Правый защитник,28,27,23,1,2,2405,10,0,0
3079,Serie A,Sampdoria,Murru,29,25,Левый защитник,28,26,22,2,9,2261,5,1,0
3080,Serie A,Sampdoria,Colley,15,27,Центральный защитник,31,30,30,1,5,2771,10,0,0
3081,Serie A,Sampdoria,Ekdal,6,30,Полузащитник,32,27,21,5,1,2386,8,0,0
3082,Serie A,Sampdoria,Jankto,14,23,Полузащитник,30,25,11,5,5,2103,8,0,2
3083,Serie A,Sampdoria,Linetty,7,24,Полузащитник,28,22,14,6,4,2021,4,0,4
3084,Serie A,Sampdoria,Thorsby,18,23,Полузащитник,24,21,17,3,8,1867,8,1,1
3085,Serie A,Sampdoria,Quagliarella,27,36,Нападающий,28,26,15,2,6,2284,2,0,11
3086,Serie A,Sampdoria,Gabbiadini,23,28,Нападающий,33,24,10,9,4,2040,2,0,11
3087,Serie A,Sampdoria,Depaoli,12,22,Нападающий,29,21,15,8,1,1853,7,0,0
3088,Serie A,Sampdoria,Falcone,30,24,Вратарь,2,2,2,0,28,180,1,0,-5
3089,Serie A,Sampdoria,Ronaldo Vieira,4,21,Полузащитник,27,20,13,7,3,1819,11,1,0
3090,Serie A,Sampdoria,Ramírez,11,29,Полузащитник,26,19,3,7,9,1401,5,0,7
3091,Serie A,Sampdoria,Augello,3,25,Центральный защитник,17,12,10,5,21,1132,2,0,0
3092,Serie A,Sampdoria,Bonazzoli,9,22,Нападающий,19,7,0,12,13,739,1,0,6
3093,Serie A,Sampdoria,Seculin,22,29,Вратарь,0,0,0,0,22,0,0,0,0
3094,Serie A,Sampdoria,Yoshida,34,31,Центральный защитник,14,13,13,1,2,1186,1,0,0
3095,Serie A,Sampdoria,Ferrari,25,25,Центральный защитник,12,11,10,1,7,1005,4,0,0
3096,Serie A,Sampdoria,Caprari,17,26,Нападающий,18,5,1,13,2,660,3,1,3
3097,Serie A,Sampdoria,Bertolacci,91,28,Полузащитник,12,8,0,4,12,537,3,0,0
3098,Serie A,Sampdoria,Léris,26,21,Нападающий,15,3,0,12,20,500,0,0,1
3099,Serie A,Sampdoria,Chabot,5,21,Центральный защитник,8,7,5,1,28,570,1,1,1
3100,Serie A,Sampdoria,Tonelli,21,29,Центральный защитник,9,9,6,0,4,705,4,0,0
3101,Serie A,Sampdoria,Murillo,21,27,Центральный защитник,10,7,6,3,8,664,2,1,0
3102,Serie A,Sampdoria,Rigoni,10,26,Нападающий,8,4,2,4,10,429,2,0,0
3103,Serie A,Sampdoria,Maroni,20,20,Полузащитник,5,1,0,4,20,179,0,0,0
3104,Serie A,Sampdoria,La Gumina,17,23,Нападающий,5,2,0,3,12,187,0,0,0
3105,Serie A,Sampdoria,Regini,19,29,Центральный защитник,3,2,1,1,12,174,0,0,0
3106,Serie A,Sampdoria,Askildsen,16,18,Полузащитник,4,0,0,4,9,74,1,1,1
3107,Serie A,Sampdoria,Barreto,8,35,Полузащитник,2,1,0,1,14,90,0,0,0
3108,Serie A,Sampdoria,D'Amico,32,19,Нападающий,2,0,0,2,5,2,0,0,0
3109,Serie A,Sampdoria,Kaique Rocha,33,18,Правый защитник,0,0,0,0,7,0,0,0,0
3110,Serie A,Sampdoria,Avogadri,35,18,Вратарь,0,0,0,0,3,0,0,0,0
3111,Serie A,Sampdoria,Bahlouli,13,19,Нападающий,0,0,0,0,1,0,0,0,0
3112,Serie A,Sampdoria,Pompetti,31,19,Центральный защитник,0,0,0,0,1,0,0,0,0
3113,Serie A,Sampdoria,Raspa,28,18,Вратарь,0,0,0,0,1,0,0,0,0
3114,Serie A,Torino,Sirigu,39,32,Вратарь,36,36,36,0,2,3240,4,0,-64
3115,Serie A,Torino,Bremer,36,22,Центральный защитник,27,27,21,0,9,2276,4,2,3
3116,Serie A,Torino,Ansaldi,15,33,Левый защитник,27,21,11,6,2,1772,9,0,4
3117,Serie A,Torino,Izzo,5,27,Центральный защитник,31,30,27,1,1,2688,6,2,1
3118,Serie A,Torino,N'Koulou,33,29,Центральный защитник,31,30,29,1,2,2692,5,1,1
3119,Serie A,Torino,Rincón,88,31,Полузащитник,32,31,25,1,2,2707,10,0,1
3120,Serie A,Torino,De Silvestri,29,31,Полузащитник,29,28,19,1,5,2251,2,0,0
3121,Serie A,Torino,Meité,23,25,Полузащитник,33,23,20,10,4,2194,5,0,0
3122,Serie A,Torino,Berenguer,21,24,Полузащитник,29,21,8,8,7,1828,4,0,6
3123,Serie A,Torino,Belotti,9,26,Нападающий,36,34,30,2,0,3010,4,0,16
3124,Serie A,Torino,Verdi,24,27,Нападающий,33,26,5,7,0,2085,4,0,2
3125,Serie A,Torino,Rosati,25,36,Вратарь,1,1,1,0,37,90,0,0,-1
3126,Serie A,Torino,Aina,34,23,Правый защитник,32,20,12,12,5,2075,8,0,0
3127,Serie A,Torino,Lukić,7,23,Полузащитник,30,20,14,10,3,1858,5,1,1
3128,Serie A,Torino,Zaza,11,28,Нападающий,24,16,12,8,4,1636,7,0,6
3129,Serie A,Torino,Lyanco,4,22,Центральный защитник,17,15,8,2,11,1181,5,0,0
3130,Serie A,Torino,Ujkani,18,31,Вратарь,1,1,1,0,34,90,0,0,-3
3131,Serie A,Torino,Baselli,8,27,Полузащитник,16,16,6,0,2,1288,3,0,0
3132,Serie A,Torino,Djidji,30,27,Центральный защитник,17,9,5,8,18,847,0,0,0
3133,Serie A,Torino,Laxalt,93,26,Полузащитник,16,4,2,12,3,586,3,0,0
3134,Serie A,Torino,Edera,20,22,Нападающий,13,4,0,9,13,394,3,1,1
3135,Serie A,Torino,Millico,22,19,Нападающий,11,0,0,11,22,206,0,0,0
3136,Serie A,Torino,Singo,17,19,Центральный защитник,4,1,0,3,15,131,0,0,1
3137,Serie A,Torino,Bonifazi,14,23,Центральный защитник,3,3,2,0,10,248,0,0,1
3138,Serie A,Torino,Iago Falqué,10,29,Нападающий,4,1,0,3,5,100,0,0,0
3139,Serie A,Torino,Adopo,80,19,Полузащитник,2,0,0,2,17,3,0,0,0
3140,Serie A,Torino,Ghazoini,27,18,Правый защитник,0,0,0,0,13,0,0,0,0
3141,Serie A,Torino,Greco,19,18,Полузащитник,0,0,0,0,11,0,0,0,0
3142,Serie A,Torino,Celesia,77,17,Центральный защитник,1,0,0,1,5,1,0,0,0
3143,Serie A,Torino,Rauti,90,19,Центральный нападающий,0,0,0,0,3,0,0,0,0
3144,Serie A,Torino,Sandri,44,18,Полузащитник,0,0,0,0,2,0,0,0,0
3145,Serie A,Torino,Parigini,27,23,Нападающий,0,0,0,0,2,0,0,0,0
3146,Serie A,Torino,Buongiorno,99,20,Центральный защитник,0,0,0,0,2,0,0,0,0
3147,Serie A,Torino,Gemello,89,19,Вратарь,0,0,0,0,2,0,0,0,0
3148,Serie A,Torino,Onișa,45,19,Полузащитник,0,0,0,0,2,0,0,0,0
3149,Serie A,Torino,Enrici,56,18,Центральный защитник,0,0,0,0,2,0,0,0,0
3150,Serie A,Torino,Gilli,94,19,Центральный защитник,0,0,0,0,0,0,0,0,0
3151,Serie A,Genoa,Perin,1,27,Вратарь,21,21,21,0,0,1890,1,0,-38
3152,Serie A,Genoa,Romero,17,21,Центральный защитник,30,30,26,0,1,2581,14,1,1
3153,Serie A,Genoa,Criscito,4,33,Центральный защитник,26,24,20,2,1,2055,7,0,8
3154,Serie A,Genoa,Biraschi,14,25,Центральный защитник,24,22,19,2,12,1973,3,1,0
3155,Serie A,Genoa,Zapata,2,33,Центральный защитник,20,19,19,1,10,1717,4,0,1
3156,Serie A,Genoa,Schøne,20,33,Полузащитник,32,29,19,3,4,2434,5,0,2
3157,Serie A,Genoa,Lerager,8,26,Полузащитник,21,15,11,6,2,1385,5,0,1
3158,Serie A,Genoa,Pinamonti,99,20,Нападающий,32,23,11,9,3,2239,1,0,5
3159,Serie A,Genoa,Ghiglione,18,22,Нападающий,25,20,14,5,10,1719,4,0,0
3160,Serie A,Genoa,Pandev,19,36,Нападающий,34,18,5,16,2,1682,5,1,9
3161,Serie A,Genoa,Cassata,29,22,Нападающий,24,18,8,6,6,1463,10,2,2
3162,Serie A,Genoa,Radu,97,22,Вратарь,17,17,17,0,4,1530,1,0,-35
3163,Serie A,Genoa,Sanabria,9,23,Нападающий,24,16,5,8,7,1391,3,0,6
3164,Serie A,Genoa,Radovanović,21,31,Полузащитник,19,15,12,4,4,1318,3,0,0
3165,Serie A,Genoa,Ankersen,32,29,Правый защитник,19,11,6,8,13,1061,2,0,0
3166,Serie A,Genoa,Barreca,3,24,Центральный защитник,18,11,4,7,14,1096,0,0,0
3167,Serie A,Genoa,Marchetti,22,36,Вратарь,0,0,0,0,36,0,0,1,0
3168,Serie A,Genoa,Sturaro,27,26,Полузащитник,16,15,9,1,2,1257,7,0,1
3169,Serie A,Genoa,Behrami,85,34,Полузащитник,17,13,5,4,2,1112,3,1,0
3170,Serie A,Genoa,Masiello,55,33,Центральный защитник,15,15,13,0,2,1326,4,0,0
3171,Serie A,Genoa,Favilli,30,22,Центральный нападающий,20,7,0,13,13,653,4,0,0
3172,Serie A,Genoa,Goldaniga,5,26,Центральный защитник,13,8,7,5,21,782,4,0,1
3173,Serie A,Genoa,Jagiello,15,22,Полузащитник,11,6,1,5,24,553,0,0,0
3174,Serie A,Genoa,Kouamé,11,22,Нападающий,11,10,8,1,0,916,1,0,5
3175,Serie A,Genoa,Pajač,33,26,Полузащитник,11,8,6,3,7,758,1,0,0
3176,Serie A,Genoa,Agudelo,28,21,Полузащитник,10,7,4,3,5,666,4,1,1
3177,Serie A,Genoa,Iago Falqué,10,29,Нападающий,10,6,1,4,4,520,0,0,2
3178,Serie A,Genoa,Soumaoro,92,27,Центральный защитник,8,7,6,1,4,637,2,0,1
3179,Serie A,Genoa,Destro,23,28,Нападающий,8,1,0,7,13,145,0,0,0
3180,Serie A,Genoa,El Yamiq,13,27,Центральный защитник,3,2,2,1,14,196,1,0,0
3181,Serie A,Genoa,Saponara,91,28,Полузащитник,4,2,0,2,5,168,1,1,0
3182,Serie A,Genoa,Rovella,65,18,Полузащитник,2,1,0,1,11,105,0,0,0
3183,Serie A,Genoa,Cleonise,56,18,Нападающий,4,0,0,4,3,43,2,0,0
3184,Serie A,Genoa,Gümüş,10,25,Нападающий,3,1,0,2,3,95,0,0,0
3185,Serie A,Genoa,Jandrei,93,26,Вратарь,0,0,0,0,19,0,0,0,0
3186,Serie A,Genoa,Ichazo,13,27,Вратарь,0,0,0,0,13,0,0,0,0
3187,Serie A,Genoa,Eriksson,16,30,Центральный защитник,0,0,0,0,9,0,0,0,0
3188,Serie A,Genoa,Rômulo,5,32,Правый защитник,1,0,0,1,1,19,0,0,0
3189,Serie A,Genoa,Radaelli,66,18,Вратарь,0,0,0,0,2,0,0,0,0
3190,Serie A,Genoa,Bianchi,24,19,Центральный нападающий,0,0,0,0,1,0,0,0,0
3191,Serie A,Genoa,Vasco Oliveira,72,19,Центральный защитник,0,0,0,0,1,0,0,0,0
3192,Serie A,Genoa,Rizzo,98,19,Центральный защитник,0,0,0,0,0,0,0,0,0
3193,Serie A,Genoa,Zukanović,87,32,Центральный защитник,0,0,0,0,0,0,0,0,0
3194,Serie A,Genoa,Hiljemark,88,27,Полузащитник,0,0,0,0,0,0,0,0,0
3195,Serie A,Genoa,Jaroszyński,44,25,Центральный защитник,0,0,0,0,0,0,0,0,0
3196,Serie A,Genoa,Vodišek,25,21,Вратарь,0,0,0,0,0,0,0,0,0
3197,Serie A,Genoa,Schäfer,26,20,Полузащитник,0,0,0,0,0,0,0,0,0
3198,Serie A,Genoa,Zennaro,30,19,Полузащитник,0,0,0,0,0,0,0,0,0
3199,Serie A,Lecce,Gabriel,21,27,Вратарь,34,34,33,0,2,2998,4,0,-76
3200,Serie A,Lecce,Donati,7,29,Правый защитник,20,20,18,0,1,1762,4,0,1
3201,Serie A,Lecce,Lucioni,5,32,Центральный защитник,36,36,34,0,0,3134,8,1,3
3202,Serie A,Lecce,Rossettini,13,34,Центральный защитник,26,25,24,1,2,2261,5,0,0
3203,Serie A,Lecce,Calderoni,27,30,Центральный защитник,26,24,19,2,3,2066,7,0,3
3204,Serie A,Lecce,Mancosu,8,31,Полузащитник,33,28,19,5,1,2444,3,0,14
3205,Serie A,Lecce,Petriccione,4,24,Полузащитник,31,24,14,7,4,2141,10,0,0
3206,Serie A,Lecce,Tachtsidis,77,28,Полузащитник,28,24,17,4,5,2006,6,1,0
3207,Serie A,Lecce,Falco,10,27,Нападающий,30,24,12,6,2,2020,0,0,4
3208,Serie A,Lecce,Lapadula,9,29,Нападающий,25,20,13,5,1,1786,8,1,11
3209,Serie A,Lecce,Babacar,30,26,Нападающий,25,17,4,8,2,1428,3,0,3
3210,Serie A,Lecce,Vigorito,22,29,Вратарь,5,4,4,1,32,422,1,0,-9
3211,Serie A,Lecce,Rispoli,29,31,Центральный защитник,28,20,16,8,9,1904,6,0,0
3212,Serie A,Lecce,Majer,37,27,Полузащитник,27,19,6,8,1,1669,8,0,1
3213,Serie A,Lecce,Shakhov,11,29,Полузащитник,24,9,3,15,12,1076,3,0,1
3214,Serie A,Lecce,Barák,72,25,Полузащитник,16,15,15,1,0,1368,0,0,2
3215,Serie A,Lecce,Bleve,95,24,Вратарь,0,0,0,0,11,0,0,0,0
3216,Serie A,Lecce,Dell'Orco,39,25,Центральный защитник,14,11,8,3,15,1007,1,1,0
3217,Serie A,Lecce,Farias,17,29,Нападающий,18,7,3,11,1,818,3,1,2
3218,Serie A,Lecce,Saponara,18,28,Полузащитник,13,11,6,2,3,950,2,0,2
3219,Serie A,Lecce,Tabanelli,23,29,Полузащитник,13,11,8,2,2,965,4,0,1
3220,Serie A,Lecce,Meccariello,16,28,Центральный защитник,14,8,3,6,10,767,2,0,1
3221,Serie A,Lecce,Nehuén Paz,6,26,Центральный защитник,13,10,7,3,3,845,4,0,0
3222,Serie A,Lecce,La Mantia,19,28,Нападающий,12,6,3,6,6,550,1,0,2
3223,Serie A,Lecce,Deiola,14,24,Полузащитник,10,8,5,2,0,718,3,0,1
3224,Serie A,Lecce,Brayan Vera,3,20,Левый защитник,8,1,0,7,30,149,0,0,0
3225,Serie A,Lecce,Benzar,6,27,Центральный защитник,3,1,0,2,10,97,0,0,0
3226,Serie A,Lecce,Imbula,85,27,Полузащитник,3,1,0,2,6,129,0,0,0
3227,Serie A,Lecce,Riccardi,2,23,Центральный защитник,1,0,0,1,19,19,0,0,0
3228,Serie A,Lecce,Monterisi,15,18,Центральный защитник,1,0,0,1,14,2,0,0,0
3229,Serie A,Lecce,Dubickas,20,21,Нападающий,1,0,0,1,14,2,0,0,0
3230,Serie A,Lecce,Maselli,34,18,Полузащитник,0,0,0,0,17,0,0,0,0
3231,Serie A,Lecce,Rimoli,35,18,Нападающий,0,0,0,0,16,0,0,0,0
3232,Serie A,Lecce,Lo Faso,32,21,Нападающий,0,0,0,0,12,0,0,0,0
3233,Serie A,Lecce,Sava,40,17,Вратарь,0,0,0,0,11,0,0,0,0
3234,Serie A,Lecce,Chironi,97,22,Вратарь,0,0,0,0,10,0,0,0,0
3235,Serie A,Lecce,Gallo,25,19,Полузащитник,0,0,0,0,10,0,0,0,0
3236,Serie A,Lecce,Colella,31,17,Центральный защитник,0,0,0,0,8,0,0,0,0
3237,Serie A,Lecce,Radicchio,2,17,Левый защитник,0,0,0,0,7,0,0,0,0
3238,Serie A,Lecce,Dumančić,14,21,Центральный защитник,0,0,0,0,4,0,0,0,0
3239,Serie A,Lecce,Oltremarini,28,17,Центральный нападающий,0,0,0,0,4,0,0,0,0
3240,Serie A,Lecce,Haye,7,24,Полузащитник,0,0,0,0,2,0,0,0,0
3241,Serie A,Lecce,Dubickas,20,18,Полузащитник,0,0,0,0,1,0,0,0,0
3242,Serie A,Lecce,Laraspata,38,18,Левый защитник,0,0,0,0,1,0,0,0,0
3243,Serie A,Lecce,Pierno,18,18,Центральный защитник,0,0,0,0,1,0,0,0,0
3244,Serie A,Lecce,Fiamozzi,28,26,Центральный защитник,0,0,0,0,0,0,0,0,0
3245,Serie A,Lecce,Felici,75,18,Полузащитник,0,0,0,0,0,0,0,0,0
3246,Serie A,Brescia,Joronen,1,26,Вратарь,29,29,29,0,2,2610,1,0,-59
3247,Serie A,Brescia,Sabelli,2,26,Правый защитник,36,36,34,0,1,3169,5,0,0
3248,Serie A,Brescia,Chancellor,14,27,Центральный защитник,26,26,24,0,4,2246,3,0,3
3249,Serie A,Brescia,Cistana,15,22,Центральный защитник,21,21,20,0,2,1839,7,1,1
3250,Serie A,Brescia,Matějů,3,23,Правый защитник,31,28,25,3,3,2548,9,1,0
3251,Serie A,Brescia,Tonali,4,19,Полузащитник,35,34,28,1,0,3019,9,0,1
3252,Serie A,Brescia,Bisoli,25,25,Полузащитник,25,24,21,1,0,2154,6,0,1
3253,Serie A,Brescia,Dessena,27,32,Полузащитник,24,22,13,2,0,1876,6,1,2
3254,Serie A,Brescia,Torregrossa,11,27,Нападающий,25,22,11,3,0,1853,8,0,7
3255,Serie A,Brescia,Donnarumma,9,29,Нападающий,31,20,9,11,4,1685,1,0,7
3256,Serie A,Brescia,Špalek,7,22,Нападающий,25,20,3,5,11,1591,5,0,2
3257,Serie A,Brescia,Andrenacci,12,24,Вратарь,6,5,5,1,20,530,0,0,-16
3258,Serie A,Brescia,Rômulo,28,32,Правый защитник,22,19,13,3,1,1726,3,0,1
3259,Serie A,Brescia,Ayé,18,22,Нападающий,22,15,8,7,15,1379,3,1,0
3260,Serie A,Brescia,Martella,26,27,Центральный защитник,24,13,9,11,6,1263,3,0,0
3261,Serie A,Brescia,Balotelli,45,29,Нападающий,19,16,10,3,0,1408,6,1,5
3262,Serie A,Brescia,Alfonso,22,31,Вратарь,4,4,3,0,23,280,0,0,-4
3263,Serie A,Brescia,Zmrhal,8,26,Полузащитник,21,11,7,10,14,1121,0,0,2
3264,Serie A,Brescia,Mangraviti,19,21,Полузащитник,13,11,6,2,19,974,2,0,0
3265,Serie A,Brescia,Ndoj,6,23,Полузащитник,18,6,0,12,4,549,2,0,0
3266,Serie A,Brescia,Bjarnason,31,31,Полузащитник,13,9,2,4,3,802,1,0,0
3267,Serie A,Brescia,Papetti,32,17,Центральный защитник,11,10,9,1,1,917,5,0,1
3268,Serie A,Brescia,Semprini,29,21,Центральный защитник,12,6,3,6,11,627,2,0,1
3269,Serie A,Brescia,Gastaldello,5,36,Центральный защитник,8,4,0,4,28,389,1,0,0
3270,Serie A,Brescia,Viviani,24,19,Полузащитник,8,3,2,5,15,340,0,0,0
3271,Serie A,Brescia,Skrabb,23,24,Нападающий,10,3,0,7,3,254,1,0,0
3272,Serie A,Brescia,Matri,21,35,Нападающий,8,0,0,8,7,83,1,1,0
3273,Serie A,Brescia,Ghezzi,16,18,Полузащитник,5,0,0,5,7,32,0,0,0
3274,Serie A,Brescia,Morosini,23,24,Полузащитник,3,0,0,3,14,23,0,0,0
3275,Serie A,Brescia,Magnani,20,24,Центральный защитник,2,1,1,1,9,114,2,0,0
3276,Serie A,Brescia,Tremolada,32,28,Полузащитник,1,0,0,1,3,14,0,0,0
3277,Serie A,Brescia,Curcio,16,26,Центральный защитник,1,0,0,1,2,4,0,0,0
3278,Serie A,Brescia,Abbrandini,33,18,Вратарь,0,0,0,0,3,0,0,0,0
3279,Serie A,SPAL,Berisha,99,30,Вратарь,26,26,26,0,0,2340,2,0,-44
3280,Serie A,SPAL,Vicari,23,25,Центральный защитник,34,33,28,1,3,2901,4,0,0
3281,Serie A,SPAL,Reca,13,24,Левый защитник,25,22,15,3,4,1932,2,0,0
3282,Serie A,SPAL,Cionek,4,33,Центральный защитник,28,23,22,5,7,2166,11,0,0
3283,Serie A,SPAL,Tomović,40,32,Центральный защитник,23,20,17,3,13,1755,5,1,0
3284,Serie A,SPAL,Missiroli,7,33,Полузащитник,34,31,27,3,3,2799,7,0,1
3285,Serie A,SPAL,Murgia,11,23,Полузащитник,25,19,11,6,13,1752,3,0,0
3286,Serie A,SPAL,Valoti,8,26,Полузащитник,27,18,5,9,4,1531,7,0,3
3287,Serie A,SPAL,Petagna,37,24,Нападающий,36,33,30,3,0,3033,5,0,12
3288,Serie A,SPAL,Strefezza,21,22,Нападающий,32,24,11,8,3,2117,8,1,1
3289,Serie A,SPAL,Di Francesco,31,25,Нападающий,20,13,4,7,5,1084,4,0,2
3290,Serie A,SPAL,Letica,25,22,Вратарь,10,10,10,0,28,900,1,0,-29
3291,Serie A,SPAL,Valdifiori,6,33,Полузащитник,22,15,9,7,14,1399,5,0,0
3292,Serie A,SPAL,Floccari,10,38,Нападающий,24,9,4,15,10,931,3,0,1
3293,Serie A,SPAL,Igor,3,21,Центральный защитник,17,15,10,2,3,1340,7,0,0
3294,Serie A,SPAL,Kurtić,19,30,Полузащитник,16,16,14,0,0,1411,5,0,2
3295,Serie A,SPAL,Thiam,22,21,Вратарь,2,2,2,0,36,180,0,0,-4
3296,Serie A,SPAL,Felipe,27,35,Центральный защитник,15,11,7,4,20,997,5,0,0
3297,Serie A,SPAL,Dabo,14,27,Полузащитник,16,13,8,3,1,1123,4,0,1
3298,Serie A,SPAL,Bonifazi,41,23,Центральный защитник,14,13,12,1,3,1191,2,0,1
3299,Serie A,SPAL,Sala,26,28,Полузащитник,16,9,5,7,7,848,1,0,0
3300,Serie A,SPAL,D'Alessandro,77,28,Нападающий,15,10,1,5,1,787,0,1,2
3301,Serie A,SPAL,Paloschi,43,29,Нападающий,10,5,1,5,11,437,0,0,0
3302,Serie A,SPAL,Tunjov,96,18,Полузащитник,10,3,0,7,15,281,0,0,0
3303,Serie A,SPAL,Castro,19,30,Полузащитник,7,6,0,1,7,430,0,0,0
3304,Serie A,SPAL,Fares,93,23,Центральный нападающий,8,5,1,3,3,421,2,0,0
